compound,EC,ro,p_value,adjusted_p_value
Acesulfame,3.4.21.92,0.7298124422932337,3.7090908334657506e-11,8.05507702526742e-10
Acesulfame,2.7.1.30,0.6283929350981032,7.64002408497143e-08,5.55897260813559e-07
Acesulfame,2.1.1.250,0.6070391563073136,2.7188550921768656e-07,1.7724819761674618e-06
Acesulfame,1.3.1.32,0.5904744969201198,6.838232250469726e-07,4.125288168823367e-06
Acesulfame,2.7.1.36,0.5906302721242654,6.78079698563255e-07,4.093108238179924e-06
Acesulfame,2.7.1.21,0.6072347275625675,2.6885634204627416e-07,1.7545276536782406e-06
Acesulfame,"1.17.1.9,1.7.7.2",0.3167015886932585,0.013686883485798267,0.03202990728379548
Acesulfame,"2.3.1.111,2.3.1.252",0.43767830314662537,0.0004703185563869909,0.0016220888614671839
Acesulfame,"1.2.1.28,1.2.1.67",0.41849522749984297,0.0008759466131230783,0.002835501985341271
Acesulfame,"1.13.11.11,4.1.1.45",0.5403300568687892,8.34314324664236e-06,4.0323710949685957e-05
Acesulfame,"3.2.1.178,3.2.1.18,3.2.1.52",0.31281602099344835,0.014953449922188179,0.03452825327193378
Acesulfame,"3.4.11.10,3.4.21.50",0.6644470524428888,7.096783483585349e-09,9.792631021559897e-08
Acesulfame,"2.7.1.12,2.7.1.71,3.2.1.52",0.5786449890357127,1.281176232914548e-06,7.316109653378213e-06
Acesulfame,"2.7.3.9,2.7.9.2",0.31484395232832063,0.014280405981893078,0.033155266644275136
Acesulfame,5.3.1.35,0.5380055579237327,9.279584494021747e-06,4.4658387284771776e-05
Acesulfame,"1.3.3.5,1.7.2.1",0.5130318264432492,2.773007485804821e-05,0.00012359232556458758
Acesulfame,"5.1.3.2,5.1.3.6",0.44820122492382947,0.0003291211372417224,0.0011763789672160315
Acesulfame,"3.1.3.3,3.1.3.73,5.4.2.12",0.3407471594612998,0.007718653909744443,0.019500097755826742
Acesulfame,"3.4.24.40,4.6.1.13",0.4691539520926823,0.00015607916251376316,0.0005970640220874649
Acesulfame,"1.14.13.1,1.14.13.218",0.3546630384267968,0.005428771122785926,0.01434901073143834
Acesulfame,"3.4.11.5,3.5.1.101",0.39269703884783164,0.0019122273415022987,0.005705513001487955
Acesulfame,2.3.1.43,0.48229106712709097,9.534067625332472e-05,0.0003817391924660439
Acesulfame,"1.2.1.32,1.2.1.60,1.2.1.8,1.2.1.85",0.6450646534973696,2.6469510842129468e-08,2.1840572497042003e-07
Acesulfame,2.7.7.39,0.6805915574761315,2.1972855157424115e-09,3.329973070029656e-08
Acesulfame,4.1.2.40,0.5784741555340737,1.2926123123278544e-06,7.377681173659164e-06
Acesulfame,3.1.27.1,0.513925648961368,2.670385169270974e-05,0.0001193711703620781
Acesulfame,1.1.1.333,0.4459439693732825,0.00035565983730094183,0.0012615733968807474
Acesulfame,"3.5.1.78,6.3.1.8",0.4987275066981726,4.9992523422977384e-05,0.00021201293408380914
Acesulfame,"2.1.2.9,3.5.1.88",0.2947600395152868,0.022241168956054744,0.048276158964306856
Acesulfame,"5.1.3.2,5.1.3.5",0.6930286163474592,8.45645626715217e-10,1.4050054391698939e-08
Acesulfame,"1.1.1.14,1.1.1.380",0.41472214975792776,0.0009857294495528809,0.0031526810527878232
Acesulfame,5.3.1.27,0.550053678702958,5.300300805041818e-06,2.7034384654618574e-05
Acesulfame,4.1.99.2,0.3865759090984701,0.002280963163070056,0.006675136587251734
Acesulfame,"2.7.2.3,5.3.1.1",0.6557813633221963,1.29345035246438e-08,1.153650333218534e-07
Acesulfame,"1.4.1.12,1.4.1.26",0.6703765453920332,4.652737493581159e-09,6.630576589268963e-08
Acesulfame,"3.1.3.5,3.2.1.14,3.2.1.4",0.4484650866284032,0.0003261396727952041,0.0011666604418269083
Acesulfame,5.1.99.4,0.7481665554990276,6.397680809208192e-12,1.776454461645193e-10
Acesulfame,4.1.2.27,0.40749943074386075,0.0012310701021796967,0.0038498787990054947
Acesulfame,1.1.1.103,0.7456768857496244,8.191052086986626e-12,2.1971991679895232e-10
Acesulfame,2.6.1.85,0.6320857712468028,6.074166284966492e-08,4.515442209549031e-07
Acesulfame,2.7.8.24,0.6301969568775554,6.832785526274309e-08,5.047667542941033e-07
Acesulfame,2.3.2.13,0.6834715981155515,1.7687264229590477e-09,2.7413413601120557e-08
Acesulfame,"2.3.1.1,2.7.2.8",0.6714740985649071,4.298458147716241e-09,6.162014860524228e-08
Acesulfame,"1.14.12.1,1.14.13.172",0.6037750348657457,3.2742838566748063e-07,2.100387996260714e-06
Acesulfame,6.1.1.5,0.6902451091258542,1.0514493342957196e-09,1.7024596561710523e-08
Acesulfame,2.4.2.8,0.7389737792178331,1.5712129840948376e-11,3.857501442216412e-10
Acesulfame,4.3.2.1,0.7294627198546297,3.830084304575933e-11,8.283093761381255e-10
Acesulfame,3.6.3.34,0.7055263364817952,3.083572231937678e-10,5.535360589675707e-09
Acesulfame,"5.4.99.23,5.4.99.28,5.4.99.29",0.6323245237208269,5.984136885438467e-08,4.4513732259115245e-07
Acesulfame,2.7.1.45,0.6375617207896459,4.298746249767283e-08,3.242176811084037e-07
Acesulfame,4.1.1.65,0.6652303652977138,6.715460879661942e-09,9.308192467298561e-08
Acesulfame,3.6.3.54,0.7970174375782826,2.5771597029450888e-14,2.6513021983647228e-12
Acesulfame,"1.3.1.10,1.3.1.9",0.6817343491553733,2.0166252349578103e-09,3.0767395941619254e-08
Acesulfame,6.3.4.21,0.6345598531154215,5.200136707798256e-08,3.8992961844621446e-07
Acesulfame,5.3.1.30,0.6184138852365834,1.3990882320699945e-07,9.642662733564024e-07
Acesulfame,2.3.1.181,0.6544472567740937,1.4162470078841094e-08,1.2561984213646573e-07
Acesulfame,3.6.1.31,0.6764985675155084,2.978421889593661e-09,4.404713221546071e-08
Acesulfame,3.1.6.6,0.6598155501047125,9.804901684998103e-09,1.319395207048546e-07
Acesulfame,2.8.4.4,0.7068479712387502,2.7630867843797836e-10,4.995716306394927e-09
Acesulfame,2.5.1.56,0.6229690585606875,1.0642675117784595e-07,7.511510619707745e-07
Acesulfame,1.3.8.1,0.7846022910078443,1.1967021805607136e-13,8.564215016498036e-12
Acesulfame,"4.1.1.105,4.1.1.28,4.1.1.29,4.1.1.86",0.316187374926764,0.013849014074379079,0.03233538159242121
Acesulfame,4.4.1.36,0.4034024176001444,0.0013934530565941235,0.004301369206684089
Acesulfame,"2.7.10.1,2.7.10.2",0.4267932406752302,0.0006723440917252634,0.0022364408585428598
Acesulfame,"6.3.2.2,6.3.2.29,6.3.2.30,6.3.5.5",0.46803438652272,0.00016262615802339143,0.0006196525386638395
Acesulfame,1.1.1.77,0.6640951234576578,7.274695512081589e-09,1.0016141105952728e-07
Acesulfame,"2.3.1.40,6.2.1.20,6.2.1.3",0.40730893537806373,0.001238225516227812,0.00386937999799825
Acesulfame,"5.1.3.2,5.1.3.25",0.6897924111733388,1.0891165921154685e-09,1.7596934675678527e-08
Acesulfame,"3.2.2.28,6.3.3.2",0.40271772453457616,0.0014223915925199474,0.004381600164187023
Acesulfame,2.4.1.56,0.40427462750455795,0.0013573551678138713,0.004201671152343594
Acesulfame,1.14.15.9,0.5886360883003594,7.551443811989799e-07,4.520593471876041e-06
Acesulfame,"2.1.1.294,2.1.1.79,2.7.1.181",0.5897312881407529,7.118594292528128e-07,4.280280235023328e-06
Acesulfame,4.2.1.5,0.4072642668196732,0.0012399087657091587,0.0038741723551721364
Acesulfame,"1.5.1.38,1.5.1.39",0.3074918723051247,0.016851333650387587,0.03817992935094689
Acesulfame,"2.7.1.4,2.7.1.92",0.5245044062198279,1.695140321242225e-05,7.868290479657466e-05
Acesulfame,2.4.1.4,0.5719869414983357,1.804770528133597e-06,1.0035082383403274e-05
Acesulfame,"1.2.4.4,2.3.1.180",0.40320409859802375,0.0014017801334513188,0.004324404153259023
Acesulfame,"1.2.4.1,2.3.1.12",0.6084634264168581,2.505390775711759e-07,1.6450421253581954e-06
Acesulfame,2.7.1.167,0.3877615351564265,0.0022049462718486666,0.006475586641075375
Acesulfame,1.13.11.78,0.6884028658488589,1.2128932661321992e-09,1.9375559347099093e-08
Acesulfame,"3.1.11.5,3.6.4.12",0.647767256637392,2.2154849207383173e-08,1.876206149203432e-07
Acesulfame,"2.1.1.182,2.7.1.148",0.2947600395152868,0.022241168956054744,0.048277349610013835
Acesulfame,3.5.3.26,0.5956978479922481,5.141139569469283e-07,3.1775878986814742e-06
Acesulfame,"4.2.1.113,5.1.1.20",0.6921727122337571,9.044602059251368e-10,1.4949343879889577e-08
Acesulfame,"2.7.1.11,2.7.1.144",0.6124811251073912,1.9849934180004517e-07,1.3286044680509397e-06
Acesulfame,1.8.5.6,0.6181571022998162,1.420644740754628e-07,9.778520940187028e-07
Acesulfame,"2.7.1.12,2.7.1.17,2.7.1.215,2.7.1.5",0.47403943059764814,0.00013024111385028195,0.0005068862651502355
Acesulfame,"1.1.1.405,2.7.7.40,2.7.7.60,4.6.1.12",0.46781047340872756,0.0001639653667355099,0.0006242040218129824
Acesulfame,"1.17.1.9,1.17.99.7",0.5294163923043752,1.3655188263547207e-05,6.449522610418592e-05
Acesulfame,1.1.3.9,0.3904709980771294,0.0020396505860474055,0.0060408151659858186
Acesulfame,1.1.1.203,0.6001320421854244,4.0193751247517255e-07,2.536267316452287e-06
Acesulfame,2.3.1.46,0.627914579193189,7.868685667379888e-08,5.709510120324483e-07
Acesulfame,3.4.21.26,0.764125000682772,1.2226380039615687e-12,4.3547288077321256e-11
Acesulfame,1.8.1.20,0.45003344110861543,0.0003089203990556239,0.0011115334893911214
Acesulfame,"1.5.1.10,1.5.1.7",0.7357622947331477,2.1317975223518174e-11,5.028441396339015e-10
Acesulfame,"1.1.1.215,1.1.1.26,1.1.1.79,1.1.1.81",0.5441520315211755,6.992267397096163e-06,3.4867760231642494e-05
Acesulfame,"3.1.3.82,3.1.3.83",0.6672121257831359,5.835440863031764e-09,8.179617422248137e-08
Acesulfame,5.3.3.10,0.6453185906968957,2.6032590097331306e-08,2.1524050509537288e-07
Acesulfame,2.3.1.37,0.5533851601115403,4.522348839980818e-06,2.336520658742702e-05
Acesulfame,1.8.5.4,0.740955567235928,1.2986648746884723e-11,3.2699128727250726e-10
Acesulfame,1.6.1.2,0.6504837358032495,1.8493525217148553e-08,1.6083935621777717e-07
Acesulfame,1.18.1.3,0.6686110155375515,5.281239958376791e-09,7.458139240215462e-08
Acesulfame,3.1.31.1,0.6542066081587102,1.4395387702431814e-08,1.2758293603492165e-07
Acesulfame,2.6.1.18,0.7100047014239175,2.1207704003867548e-10,3.928992117929495e-09
Acesulfame,2.7.8.1,0.40271772453457616,0.0014223915925199474,0.004381600164187023
Acesulfame,2.7.1.76,0.32161252479050145,0.01221896355696916,0.02905185127266419
Acesulfame,"4.1.2.28,4.3.3.7",0.3919000891575321,0.0019570042048139284,0.005823713978909279
Acesulfame,2.1.3.6,0.5699320886651003,2.0030573521690913e-06,1.1045089907291739e-05
Acesulfame,"2.1.1.37,2.1.1.72",0.6304173707283733,6.739863833292542e-08,4.982786551913908e-07
Acesulfame,"3.2.1.4,3.2.1.91",0.29652534910502554,0.021416253990876752,0.04747642746379828
Acesulfame,3.1.2.29,0.40320409859802375,0.0014017801334513188,0.004324404153259023
Acesulfame,2.5.1.113,0.3159313859889001,0.013930340646680944,0.032474437390722616
Acesulfame,"6.3.1.2,6.3.4.12",0.6222080855189196,1.1143677877307985e-07,7.835205433430085e-07
Acesulfame,2.3.1.209,0.6876439342970929,1.2860157644348983e-09,2.0450127604619475e-08
Acesulfame,"4.3.1.24,4.3.1.3",0.32920377305141396,0.010217314252862578,0.0248837492804086
Acesulfame,"5.1.3.6,5.1.3.7",0.7461833907993005,7.791249640422202e-12,2.105476121844123e-10
Acesulfame,"2.7.1.49,2.7.4.7,4.2.1.96,4.4.1.5",0.46837025619370876,0.0001606361231992333,0.0006128049707139205
Acesulfame,"2.7.7.13,5.3.1.8,5.4.2.8",0.5261734862805972,1.57564950005891e-05,7.356720054099986e-05
Acesulfame,2.3.1.50,0.3534033981623072,0.0056080574760729125,0.014762682598199354
Acesulfame,"2.4.1.1,2.4.1.11,2.4.1.8",0.4613621770498574,0.000207146680538886,0.0007727484495804526
Acesulfame,2.1.1.113,0.7049140570827446,3.2437347355159e-10,5.796152374640491e-09
Acesulfame,3.1.4.45,0.35584393306135326,0.005265288596352365,0.013966481259444018
Acesulfame,"1.2.1.16,1.2.1.20,1.2.1.3,1.2.1.71,1.2.1.79,1.2.1.9,1.2.99.10",0.31281602099344835,0.014953449922188179,0.03452825327193378
Acesulfame,1.3.98.1,0.41123102695380787,0.0010981973555429048,0.003473061863324954
Acesulfame,"1.11.1.6,3.5.1.124,4.2.1.103",0.3452241928773281,0.006903932114452655,0.0176859260074846
Acesulfame,"3.1.3.25,3.1.3.7",0.5858093967772767,8.785404454484058e-07,5.192747406768918e-06
Acesulfame,6.1.3.1,0.7151539068520304,1.367020180922694e-10,2.6146942178282923e-09
Acesulfame,3.1.21.5,0.5827314957846643,1.0342647033389883e-06,6.0220166075981364e-06
Acesulfame,"5.4.99.60,5.4.99.61",0.6484707159286688,2.114602096883927e-08,1.7992557932289717e-07
Acesulfame,3.4.15.6,0.7586459396915687,2.1891929519311836e-12,7.038894992256997e-11
Acesulfame,6.1.1.1,0.7639792809755591,1.2419787486766189e-12,4.5052981309878896e-11
Acesulfame,3.5.1.25,0.830264138867043,2.356496563153591e-16,6.609214395168836e-14
Acesulfame,"1.1.1.42,1.1.1.85",0.7402289369520821,1.3928998078906971e-11,3.4720240855417063e-10
Acesulfame,3.1.3.2,0.6226221087958703,1.0868406434934291e-07,7.6576881729835e-07
Acesulfame,2.4.2.14,0.6845233864940289,1.6329877477235248e-09,2.5448977948674718e-08
Acesulfame,2.7.7.4,0.6618006222779048,8.542299874143354e-09,1.161749614864258e-07
Acesulfame,6.4.1.5,0.6630430915675153,7.83203810419563e-09,1.0725127418402687e-07
Acesulfame,3.4.24.40,0.6995906096697423,5.011053465480166e-10,8.679238484269724e-09
Acesulfame,2.8.1.12,0.7305220361994875,3.4746810757067365e-11,7.61933080570586e-10
Acesulfame,2.1.1.192,0.70697373151389,2.7342979838495885e-10,4.947527816549946e-09
Acesulfame,"1.2.1.3,1.2.1.8",0.642906416300165,3.047282465327599e-08,2.479923137235351e-07
Acesulfame,1.11.1.5,0.7258489213223894,5.3212798055790614e-11,1.1005335248355156e-09
Acesulfame,6.6.1.2,0.6009480725458164,3.8398052286627173e-07,2.430974348411612e-06
Acesulfame,4.6.1.1,0.766008714688737,9.971093469985572e-13,4.2398488412803467e-11
Acesulfame,1.6.5.2,0.6605091123765613,9.344940876899198e-09,1.2623821756598364e-07
Acesulfame,3.1.2.6,0.712277928856438,1.74906726577492e-10,3.283494930136584e-09
Acesulfame,"2.7.8.33,2.7.8.35",0.7400229611097656,1.4207754830143308e-11,3.533447140108119e-10
Acesulfame,1.7.5.1,0.5683942899544644,2.1645807505293522e-06,1.1863797252343953e-05
Acesulfame,2.3.1.225,0.3534033981623072,0.0056080574760729125,0.014762682598199354
Acesulfame,"2.7.11.1,3.4.21.107",0.4424573587864402,0.00040049820238043896,0.0014041975615514436
Acesulfame,2.3.1.178,0.4510297010502645,0.00029841702129756293,0.0010774992511161827
Acesulfame,1.1.1.140,0.32161252479050145,0.01221896355696916,0.02905185127266419
Acesulfame,"1.13.11.25,1.13.11.39,1.13.11.56",0.36186230320498153,0.004497579768209521,0.012151514764817635
Acesulfame,"3.6.1.66,5.1.1.3",0.4441811134434803,0.00037772497429733255,0.0013317473807971797
Acesulfame,4.4.1.25,0.6384059578298344,4.073144478413358e-08,3.076198691562593e-07
Acesulfame,2.6.1.36,0.47165345816892934,0.00014232494971424858,0.0005493291416027467
Acesulfame,"1.1.1.41,1.1.1.42,1.1.1.85",0.47709938554021675,0.00011612182098285449,0.00045694651486456153
Acesulfame,"1.14.17.3,4.3.2.5",0.32663325503648744,0.01086068035253047,0.026239339810985075
Acesulfame,2.3.1.255,0.3011194494163118,0.019390148659559486,0.04332403734042371
Acesulfame,"2.4.1.25,3.2.1.33",0.3534033981623072,0.0056080574760729125,0.014762682598199354
Acesulfame,1.15.1.2,0.5724177247710511,1.765599962721808e-06,9.833061140233912e-06
Acesulfame,"2.4.1.1,2.4.1.8",0.5605623577284718,3.193737293424427e-06,1.6969640605325015e-05
Acesulfame,"2.7.7.18,3.5.4.4",0.614404203389795,1.7736164457568293e-07,1.1980398351744142e-06
Acesulfame,4.2.1.28,0.6794642126561405,2.3904597827919144e-09,3.6009016165977926e-08
Acesulfame,3.1.1.41,0.6619383416578369,8.460668977491343e-09,1.151252698274884e-07
Acesulfame,2.7.11.5,0.6118066188213311,2.064586631419673e-07,1.3774574427320113e-06
Acesulfame,3.8.1.3,0.6013342514671127,3.757477652098058e-07,2.38317297096705e-06
Acesulfame,"2.2.1.6,2.5.1.66",0.3441486145037866,0.007092469723749455,0.01811048058615396
Acesulfame,"1.14.13.111,1.18.1.3",0.7139878191971194,1.511223087496858e-10,2.869432881193227e-09
Acesulfame,1.2.1.46,0.6709995612713361,4.4483793033264494e-09,6.361390569173331e-08
Acesulfame,"4.2.1.25,4.2.1.82,4.2.1.9",0.5681245207339911,2.1941417625639587e-06,1.2011605035620526e-05
Acesulfame,2.4.2.12,0.7036854812786615,3.589257431678923e-10,6.36702176740451e-09
Acesulfame,1.1.1.312,0.5672576762382041,2.2917040300884917e-06,1.2497967868245049e-05
Acesulfame,4.2.1.80,0.6856134699185955,1.502763217577977e-09,2.3575649374262358e-08
Acesulfame,"6.2.1.12,6.2.1.3",0.5592489325047628,3.405711667323048e-06,1.7996530159013612e-05
Acesulfame,5.3.1.28,0.7067307613453765,2.790177345140612e-10,5.04303898401654e-09
Acesulfame,"2.7.1.11,2.7.1.90",0.725091189372081,5.6973686341435645e-11,1.1693795974484198e-09
Acesulfame,1.1.1.27,0.6245195095173203,9.686815519726825e-08,6.890361135889223e-07
Acesulfame,1.2.3.15,0.3534033981623072,0.0056080574760729125,0.014762682598199354
Acesulfame,3.7.1.22,0.6668597056713922,5.9835010095675024e-09,8.370624215616155e-08
Acesulfame,"1.10.2.2,1.10.9.1",0.3381233242022567,0.008234126660468154,0.02063415263486605
Acesulfame,2.1.1.104,0.7083875478365278,2.4296561850925957e-10,4.439562857097276e-09
Acesulfame,5.3.3.18,0.6502013335837615,1.8845676151234925e-08,1.62699426607854e-07
Acesulfame,3.1.1.85,0.7680158642340538,8.007058511467634e-13,3.5172699078824574e-11
Acesulfame,3.4.11.4,0.6046997622591426,3.106970037103771e-07,2.0028046065503513e-06
Acesulfame,3.1.3.10,0.6451302877727542,2.635592254623992e-08,2.1756639041350382e-07
Acesulfame,2.8.1.8,0.7744020532152306,3.9256104764984023e-13,1.946895742843489e-11
Acesulfame,1.1.1.292,0.5946816740106291,5.43665776328368e-07,3.344128535195254e-06
Acesulfame,2.7.7.99,0.6240300741683327,9.979450546137605e-08,7.081575041733246e-07
Acesulfame,3.4.23.36,0.663714901397097,7.47165015704085e-09,1.0269324228398833e-07
Acesulfame,3.1.1.57,0.6357636043715946,4.819143488283346e-08,3.6216329130969323e-07
Acesulfame,"2.6.1.19,4.1.1.64",0.3351444904831255,0.008855466364952512,0.021992558288868015
Acesulfame,"2.3.1.40,6.2.1.20",0.6311706034674743,6.431229119007115e-08,4.7671064711633685e-07
Acesulfame,"2.1.1.226,2.1.1.227",0.6513851910564381,1.7410565637126354e-08,1.5235422070633153e-07
Acesulfame,2.1.1.193,0.70037751795424,4.701834741745484e-10,8.182635392881703e-09
Acesulfame,2.1.1.177,0.6093123837398342,2.385755088154391e-07,1.5731790957708736e-06
Acesulfame,1.14.13.1,0.6306108862119251,6.659265257056535e-08,4.927504688720143e-07
Acesulfame,4.2.3.5,0.6331521278398574,5.681705456569446e-08,4.236718552847995e-07
Acesulfame,1.6.5.8,0.6523288413090692,1.6341271774048596e-08,1.438237166594768e-07
Acesulfame,"2.1.3.2,3.5.2.3,4.2.99.18,6.3.5.5",0.4510304928650054,0.00029840880446314953,0.001077482199004101
Acesulfame,"2.5.1.3,2.7.1.35,2.7.1.49,2.7.4.7,4.1.99.17",0.34265052769880305,0.007362562825353064,0.018712099739802927
Acesulfame,"1.3.5.4,1.5.1.38,1.7.1.6",0.29743227031312186,0.021002643159627906,0.04663163671160606
Acesulfame,3.2.1.97,0.6486092819651348,2.0952489617313905e-08,1.7844449131134998e-07
Acesulfame,"2.3.1.39,2.7.1.147",0.29339969343596023,0.022895061242955282,0.049527163722292954
Acesulfame,"4.4.1.1,4.4.1.2,4.4.1.8",0.5276659474941313,1.4754705660815962e-05,6.92528184315106e-05
Acesulfame,"2.7.1.16,2.7.1.47",0.6027252714258217,3.4744689502663973e-07,2.21800700359251e-06
Acesulfame,"1.1.1.132,1.1.1.22",0.5606703278568639,3.176871467373187e-06,1.6886036921167296e-05
Acesulfame,"4.2.99.21,5.4.4.2",0.4239657653756933,0.0007363197183546655,0.002426755821905662
Acesulfame,3.6.3.9,0.46781047340872756,0.0001639653667355099,0.0006242040218129824
Acesulfame,"3.6.3.25,3.6.3.29",0.39384141553603974,0.001849532035559561,0.005538313726982227
Acesulfame,3.5.1.52,0.3534033981623072,0.0056080574760729125,0.014762682598199354
Acesulfame,1.5.8.3,0.3986783267853735,0.0016043653764656813,0.004879954390013678
Acesulfame,"2.4.1.11,2.4.1.345",0.44342654624600275,0.0003875447609272372,0.0013629075539444934
Acesulfame,"1.14.18.5,1.14.19.17",0.7141176213880432,1.4944832900847705e-10,2.8397312048662014e-09
Acesulfame,3.5.5.7,0.6978118474278485,5.782700260006399e-10,9.898861711661632e-09
Acesulfame,1.3.1.38,0.5493847160777742,5.47083797030034e-06,2.7836942145189575e-05
Acesulfame,4.2.1.136,0.5651933083135243,2.5406113660948256e-06,1.3739952489221845e-05
Acesulfame,5.5.1.1,0.639465097340883,3.805898883654016e-08,2.8799907611773845e-07
Acesulfame,"2.4.1.15,2.4.1.213,2.4.1.347",0.6893662136570824,1.125745894977271e-09,1.8098384629122023e-08
Acesulfame,3.1.1.102,0.6552814833714756,1.338232263723713e-08,1.1912982432396876e-07
Acesulfame,"2.5.1.9,3.5.4.25,4.1.99.12",0.34816093905207407,0.006411301147612754,0.016579120748953024
Acesulfame,1.1.99.28,0.692706570908115,8.673361969605858e-10,1.4363254537210463e-08
Acesulfame,1.1.1.371,0.6028517257601669,3.44975958550012e-07,2.203853642608002e-06
Acesulfame,"2.2.1.6,2.3.3.15",0.3001776610256522,0.019791654751079767,0.044155446248462085
Acesulfame,3.6.1.3,0.5971570663972535,4.7430494608648704e-07,2.9518136127670164e-06
Acesulfame,1.14.13.218,0.6048494270455074,3.080658154034732e-07,1.987328217130543e-06
Acesulfame,3.5.1.44,0.6797501214698151,2.3399993416915733e-09,3.530085945521918e-08
